stimolazione,inizio,marker,image_file,volume,start,trigger,img,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,Loop_trials.thisRepN,Loop_trials.thisTrialN,Loop_trials.thisN,Loop_trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,ISI.started,ISI.stopped,polygon.started,polygon.stopped,ISI_4.started,ISI_4.stopped,image_prova.started,image_prova.stopped,p_port.started,p_port.stopped,sound_1.started,sound_1.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,polygon_2.started,polygon_2.stopped,ISI_5.started,ISI_5.stopped,image.started,image.stopped,sound_2.started,sound_2.stopped,p_port_2.started,p_port_2.stopped,sound_3.started,sound_3.stopped,polygon_3.started,polygon_3.stopped,text_6.started,text_6.stopped,p_port_3.started,p_port_3.stopped,text_8.started,text_8.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,0,0.95,10,stimoli/disgust_face_006.jpg,,,,,,,,,10,0,10,0,0,35,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.9159425523894,None,0.005331942194970907,None,1162.8203937864519,1163.619573472849,1163.7656759889562,None,0.006477642155914509,0.11509542528256134,1164.894231985559,None,1163.8564396670508,1164.657571671598,1164.6505892556115,None,0.8051223093480075,0.819037748025039,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_006.jpg,,,,,,,,,10,0,10,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_007.jpg,,,,,,,,,10,0,10,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.4517331273782,None,0.005000301491236314,None,1166.3513210461633,1167.1534078808609,1167.1950115015818,None,0.005982105513794522,0.11230213815179013,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_005.jpg,,,,,,,,,10,0,10,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.2996845243752,None,0.005293453912599944,None,1168.1033647739841,1168.907497902389,1169.0466452650428,None,0.006268201749662694,0.0148568620752485,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_002.jpg,,,,,,,,,10,0,10,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.151317646365,None,0.00532135791854671,None,1169.9531632878234,1170.7563781499457,1170.895546039684,None,0.006376289677973546,0.014993174743722193,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_006.jpg,,,,,,,,,10,0,10,0,0,39,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.993283473901,None,0.005314622468176822,None,1171.900161073464,1172.700377056878,1172.8464571214874,None,0.006409966926185007,0.11500497781889862,1173.8496619125083,None,1172.951185631554,1173.7522817137042,1173.7453239943652,None,0.8050751612017848,0.8189739216222733,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_006.jpg,,,,,,,,,10,0,10,0,0,39,39,39,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.5464749223183,None,n,2.34783817729749,1174.5464749223183,None,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_006.jpg,,,,,,,,,10,0,10,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_007.jpg,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.032738454157,None,0.00497111454296828,None,1177.8366493127278,1178.6399366611158,1178.779067024779,None,0.005909619249905518,0.11455017460957606,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_015.jpg,,,,,,,,,11,0,11,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.876813760331,None,0.0050057539983754396,None,1179.683876167799,None,1179.9242948625845,None,0.005849320938978053,0.014507901645629317,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_004.jpg,,,,,,,,,11,0,11,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.4897037428573,None,0.005241815465524269,None,1181.3912090196009,1182.1941573503645,1182.2357407647362,None,0.005904808213017532,0.11215331679159135,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_009.jpg,,,,,,,,,11,0,11,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.3404410500634,None,0.005334508080522937,None,1183.1474845341254,None,1183.268224554755,None,0.0019065170918111107,0.010583058996417094,1184.9845986249422,None,1183.9467572338726,1184.747881540763,1184.740904898019,None,0.8050296167339184,0.8189723179448265,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_009.jpg,,,,,,,,,11,0,11,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_014.jpg,,,,,,,,,11,0,11,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.5420683346638,None,0.005006716205571138,None,1186.4499873630139,1187.2505260065327,1187.3966208249833,None,0.006217204775566643,0.1148442892363164,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_002.jpg,,,,,,,,,11,0,11,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.501314054125,None,0.0053296970454539405,None,1188.3032171072718,None,1188.4239433362675,None,0.006129964666797605,0.014773470795262256,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_008.jpg,,,,,,,,,11,0,11,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.1065163228814,None,0.005297302741382737,None,1190.011245955523,None,1190.0180260193622,None,0.003975262297899462,0.10830224335404637,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_008.jpg,,,,,,,,,11,0,11,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.815656841036,None,0.0053008308341304655,None,1191.7211786908338,None,1191.9557766743048,None,0.00399643085347634,0.10835452327137318,1193.4244116103757,None,1192.5259311598575,1193.3270673339684,1193.3201144256655,None,0.8050854247430834,0.8189925242922982,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_008.jpg,,,,,,,,,11,0,11,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_002.jpg,,,,,,,,,11,0,11,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.1212188469426,None,0.005006074734410504,None,1194.9230532626516,1195.7263136692418,1195.8654472402616,None,0.006160434559205896,0.014819015264947666,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_010.jpg,,,,,,,,,11,0,11,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.9562301624974,None,0.005337715438145096,None,1196.76769466732,1197.5691031460328,1197.7152406223297,None,0.001776939873707306,0.01037842962614377,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_011.jpg,,,,,,,,,11,0,11,0,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.8129437378284,None,0.005317188353728852,None,1198.741210238397,1199.5418139912608,1199.6879174695753,None,0.005057520737864252,0.11353353868889826,,,,,,,,,1199.7995979257385,None,n,1.6379580426400935,1199.7995979257385,None,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_011.jpg,,,,,,,,,11,0,11,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_017.jpg,,,,,,,,,11,0,11,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.4443058509887,None,0.005316546881658724,None,1202.364161058069,None,1202.6931768934312,None,0.006705749378852488,0.11633513287415553,1204.0679879801094,None,1203.1690042952923,1203.9705907823127,1203.9636436472529,None,0.8055543403233969,0.8194874194632575,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_017.jpg,,,,,,,,,11,0,11,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_003.jpg,,,,,,,,,11,0,11,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.7651656663993,None,0.005105502797960071,None,1205.6714290571144,1206.4765955959147,1206.6157233936913,None,0.0059416928170321626,0.1157445943199491,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_002.jpg,,,,,,,,,11,0,11,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.720412453269,None,0.0053479789803532185,None,1207.5228626815042,1208.326399241524,1208.4655421138789,None,0.006123549953372276,0.014751660769434238,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_005.jpg,,,,,,,,,11,0,11,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.5771847232309,None,0.005316546881658724,None,1209.480815836132,None,1209.7154301771236,None,0.006210790061231819,0.1127835624238287,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_009.jpg,,,,,,,,,11,0,11,0,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.2847241288182,None,0.005282548898321693,None,1211.1940880714546,None,1211.307813281793,None,0.002215064827396418,0.11083541383959528,1213.0356340880455,None,1211.9978696735425,1212.798994301168,1212.7920205450455,None,0.8050588036812769,0.818972317943917,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_009.jpg,,,,,,,,,11,0,11,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_005.jpg,,,,,,,,,11,0,11,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.5931416445792,None,0.00505707170941605,None,1214.3994522475878,None,1214.7267816546885,None,0.006327537854303955,0.11496552732842247,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_013.jpg,,,,,,,,,11,0,11,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.1997269256335,None,0.005288001406370313,None,1216.0031855468806,None,1216.1239271711886,None,0.005642767155222828,0.014243936172533722,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,40,stimoli/happy_image_001.jpg,,,,,,,,,11,0,11,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.807316750871,None,0.005280303748804727,None,1217.7106117327685,1218.514368638208,1218.5559854090918,None,0.0058380951904837275,0.11201924927445361,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_014.jpg,,,,,,,,,11,0,11,0,0,19,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.6537016747534,None,0.005257210779745947,None,1219.5593777984186,None,1219.6731017258146,None,0.006404835155080946,0.11502742931679677,1221.257514869307,None,1220.3590501348372,1221.1601831015914,1221.1532202504823,None,0.8050302582059885,0.8190374272899135,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_014.jpg,,,,,,,,,11,0,11,0,0,19,19,19,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.9543243510234,None,n,1.6233565503216596,1221.9543243510234,None,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_014.jpg,,,,,,,,,11,0,11,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_015.jpg,,,,,,,,,11,0,11,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.584471196652,None,0.00531558467537252,None,1224.4891437383412,1225.2884061745472,1225.4345192749317,None,0.006393288669642061,0.11499278986138961,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_007.jpg,,,,,,,,,11,0,11,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.5322326539726,None,0.005178630534828699,None,1226.4396016206138,1227.2397226662633,1227.3858277482561,None,0.006127398781245574,0.11474357822862657,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_014.jpg,,,,,,,,,11,0,11,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.4905315616752,None,0.005310452904268459,None,1228.2924724616341,None,1228.5323366044097,None,0.006246391723834677,0.014893105209011992,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_014.jpg,,,,,,,,,11,0,11,0,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.095726774246,None,0.005273889035379398,None,1230.0004285028826,1230.804837143246,1230.8464693094431,None,0.006258258943489636,0.11286535002454912,1231.8426666670941,None,1230.9441628028708,1231.7452899963819,1231.738332918515,None,0.8050911979871671,0.8189925242932077,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_014.jpg,,,,,,,,,11,0,11,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,11,stimoli/disgust_face_008.jpg,,,,,,,,,11,0,11,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.539487695296,None,0.004974321899680945,None,1233.342358728758,None,1233.4630942590877,None,0.006170056628434395,0.0147625657818935,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_002.jpg,,,,,,,,,11,0,11,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.1461262184748,None,0.005301793040416669,None,1235.0505607742816,1235.8548873063082,1235.8964457032964,None,0.006480208042376034,0.11329449437926087,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_015.jpg,,,,,,,,,11,0,11,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.994185382663,None,0.00530692481152073,None,1236.8991058530419,None,1237.2329917391319,None,0.0063958545551940915,0.11501524136019725,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_011.jpg,,,,,,,,,11,0,11,0,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.6984080604725,None,0.0052873599333906895,None,1238.502776288139,1239.307297827465,1239.4464362095198,None,0.0058188510474792565,0.014458508347161114,1240.442675904282,None,1239.5441733230018,1240.3452992335706,1240.3383415142316,None,0.8050998578501094,0.8190095232839667,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_011.jpg,,,,,,,,,11,0,11,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_015.jpg,,,,,,,,,11,0,11,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.139479933492,None,0.00503141285298625,None,1241.9421017553223,1242.7457274798644,1242.8848623338265,None,0.0063201609318639385,0.01488572828748147,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_013.jpg,,,,,,,,,11,0,11,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.9756237667716,None,0.005338998381375859,None,1243.782095379097,1244.587523958956,1244.7266841510384,None,0.006437550195187214,0.015070792782353237,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_011.jpg,,,,,,,,,11,0,11,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.8244251133483,None,0.005330979988684703,None,1245.729658942496,1246.5355676636846,1246.6746957821972,None,0.005891337314096745,0.11450559234708635,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_013.jpg,,,,,,,,,11,0,11,0,0,31,31,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.7654245001013,None,0.005292812440529815,None,1247.5720407642239,None,1247.8123731811077,None,0.00644845520855597,0.015081697795721993,1249.2760402420656,None,1248.3775459999133,1249.1786770422523,1249.1717401707338,None,0.8050122970062148,0.8189084915411513,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_013.jpg,,,,,,,,,11,0,11,0,0,31,31,31,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.9728378565624,None,n,1.6233870202113394,1249.9728378565624,None,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_013.jpg,,,,,,,,,11,0,11,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_003.jpg,,,,,,,,,11,0,11,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.6029949657332,None,0.005298585683704005,None,1252.4111193290728,None,1252.739154033957,None,0.005653672167682089,0.11540076566143398,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_009.jpg,,,,,,,,,11,0,11,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.2111130426529,None,0.005210383369558258,None,1254.0137515427386,1254.817812505613,1254.9570099030354,None,0.006029574396961834,0.015729904626823554,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,11,stimoli/disgust_face_015.jpg,,,,,,,,,11,0,11,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.054753751966,None,0.0053303385166145745,None,1255.960466118765,None,1255.9672461826042,None,0.006371157906869485,0.11309852487283933,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,11,stimoli/disgust_face_011.jpg,,,,,,,,,11,0,11,0,0,35,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.7655322672936,None,0.005293133176564879,None,1257.6706596121921,None,1257.6774396760313,None,0.005817247369122924,0.11198332687581569,1259.3743762011557,None,1258.475389629717,1259.2768952913439,1259.269937572005,None,0.8054298948763972,0.8193475787029456,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,11,stimoli/disgust_face_011.jpg,,,,,,,,,11,0,11,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_009.jpg,,,,,,,,,11,0,11,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.0715625473085,None,0.0044361274121911265,None,1260.8802757813764,1261.681770537989,1261.8208008321164,None,0.006260183357881033,0.11594345044886722,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_003.jpg,,,,,,,,,11,0,11,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.918508117179,None,0.005303075982737937,None,1262.7224959523155,1263.5268654629244,1263.6660320697204,None,0.0057133290047204355,0.014356193662024452,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
